"Date","CTDTemp_C","daily_EXOTemp_C_1","daily_ThermistorTemp_C_1","YSITemp_C","Temp_C"
2017-09-07,NA,NA,NA,NA,NA
2017-09-08,NA,NA,NA,NA,NA
2017-09-09,NA,NA,NA,NA,NA
2017-09-10,19.5886,NA,NA,NA,19.5886
2017-09-11,NA,NA,NA,19.5,19.5
2017-09-12,NA,NA,NA,NA,NA
2017-09-13,NA,NA,NA,NA,NA
2017-09-14,NA,NA,NA,NA,NA
2017-09-15,NA,NA,NA,NA,NA
2017-09-16,NA,NA,NA,NA,NA
2017-09-17,20.9036,NA,NA,NA,20.9036
2017-09-18,22.2416,NA,NA,20.9,22.2416
2017-09-19,NA,NA,NA,NA,NA
2017-09-20,NA,NA,NA,NA,NA
2017-09-21,NA,NA,NA,NA,NA
2017-09-22,NA,NA,NA,NA,NA
2017-09-23,NA,NA,NA,NA,NA
2017-09-24,23.3012,NA,NA,NA,23.3012
2017-09-25,NA,NA,NA,22.4,22.4
2017-09-26,NA,NA,NA,NA,NA
2017-09-27,NA,NA,NA,NA,NA
2017-09-28,NA,NA,NA,NA,NA
2017-09-29,NA,NA,NA,NA,NA
2017-09-30,NA,NA,NA,NA,NA
2017-10-01,NA,NA,NA,NA,NA
2017-10-02,NA,NA,NA,19.9,19.9
2017-10-03,NA,NA,NA,NA,NA
2017-10-04,NA,NA,NA,NA,NA
2017-10-05,NA,NA,NA,NA,NA
2017-10-06,NA,NA,NA,NA,NA
2017-10-07,NA,NA,NA,NA,NA
2017-10-08,NA,NA,NA,NA,NA
2017-10-09,NA,NA,NA,20.7,20.7
2017-10-10,NA,NA,NA,NA,NA
2017-10-11,NA,NA,NA,NA,NA
2017-10-12,NA,NA,NA,NA,NA
2017-10-13,NA,NA,NA,NA,NA
2017-10-14,NA,NA,NA,NA,NA
2017-10-15,20.4004,NA,NA,NA,20.4004
2017-10-16,19.6069,NA,NA,20.2,19.6069
2017-10-17,NA,NA,NA,NA,NA
2017-10-18,NA,NA,NA,NA,NA
2017-10-19,NA,NA,NA,NA,NA
2017-10-20,NA,NA,NA,NA,NA
2017-10-21,NA,NA,NA,NA,NA
2017-10-22,NA,NA,NA,NA,NA
2017-10-23,NA,NA,NA,13.4,13.4
2017-10-24,NA,NA,NA,NA,NA
2017-10-25,NA,NA,NA,NA,NA
2017-10-26,NA,NA,NA,NA,NA
2017-10-27,NA,NA,NA,NA,NA
2017-10-28,NA,NA,NA,NA,NA
2017-10-29,NA,NA,NA,NA,NA
2017-10-30,NA,NA,NA,14.1,14.1
2017-10-31,NA,NA,NA,NA,NA
2017-11-01,NA,NA,NA,NA,NA
2017-11-02,NA,NA,NA,NA,NA
2017-11-03,NA,NA,NA,NA,NA
2017-11-04,NA,NA,NA,NA,NA
2017-11-05,NA,NA,NA,NA,NA
2017-11-06,NA,NA,NA,13.8,13.8
2017-11-07,NA,NA,NA,NA,NA
2017-11-08,NA,NA,NA,NA,NA
2017-11-09,NA,NA,NA,NA,NA
2017-11-10,NA,NA,NA,NA,NA
2017-11-11,NA,NA,NA,NA,NA
2017-11-12,NA,NA,NA,NA,NA
2017-11-13,NA,NA,NA,NA,NA
2017-11-14,NA,NA,NA,NA,NA
2017-11-15,NA,NA,NA,NA,NA
2017-11-16,NA,NA,NA,NA,NA
2017-11-17,NA,NA,NA,NA,NA
2017-11-18,NA,NA,NA,NA,NA
2017-11-19,NA,NA,NA,NA,NA
2017-11-20,NA,NA,NA,NA,NA
2017-11-21,NA,NA,NA,NA,NA
2017-11-22,NA,NA,NA,NA,NA
2017-11-23,NA,NA,NA,NA,NA
2017-11-24,NA,NA,NA,NA,NA
2017-11-25,NA,NA,NA,NA,NA
2017-11-26,NA,NA,NA,NA,NA
2017-11-27,NA,NA,NA,NA,NA
2017-11-28,NA,NA,NA,NA,NA
2017-11-29,NA,NA,NA,NA,NA
2017-11-30,NA,NA,NA,NA,NA
2017-12-01,NA,NA,NA,NA,NA
2017-12-02,NA,NA,NA,NA,NA
2017-12-03,NA,NA,NA,NA,NA
2017-12-04,NA,NA,NA,NA,NA
2017-12-05,NA,NA,NA,NA,NA
2017-12-06,NA,NA,NA,NA,NA
2017-12-07,NA,NA,NA,NA,NA
2017-12-08,NA,NA,NA,NA,NA
2017-12-09,NA,NA,NA,NA,NA
2017-12-10,6.0014,NA,NA,NA,6.0014
2017-12-11,NA,NA,NA,6.2,6.2
2017-12-12,NA,NA,NA,NA,NA
2017-12-13,NA,NA,NA,NA,NA
2017-12-14,NA,NA,NA,NA,NA
2017-12-15,NA,NA,NA,NA,NA
2017-12-16,NA,NA,NA,NA,NA
2017-12-17,NA,NA,NA,NA,NA
2017-12-18,NA,NA,NA,NA,NA
2017-12-19,NA,NA,NA,NA,NA
2017-12-20,NA,NA,NA,NA,NA
2017-12-21,NA,NA,NA,NA,NA
2017-12-22,NA,NA,NA,NA,NA
2017-12-23,NA,NA,NA,NA,NA
2017-12-24,NA,NA,NA,NA,NA
2017-12-25,NA,NA,NA,NA,NA
2017-12-26,NA,NA,NA,NA,NA
2017-12-27,NA,NA,NA,NA,NA
2017-12-28,NA,NA,NA,NA,NA
2017-12-29,NA,NA,NA,NA,NA
2017-12-30,NA,NA,NA,NA,NA
2017-12-31,NA,NA,NA,NA,NA
2018-01-01,NA,NA,NA,NA,NA
2018-01-02,NA,NA,NA,NA,NA
2018-01-03,NA,NA,NA,NA,NA
2018-01-04,NA,NA,NA,NA,NA
2018-01-05,NA,NA,NA,NA,NA
2018-01-06,NA,NA,NA,NA,NA
2018-01-07,NA,NA,NA,NA,NA
2018-01-08,NA,NA,NA,NA,NA
2018-01-09,NA,NA,NA,NA,NA
2018-01-10,NA,NA,NA,NA,NA
2018-01-11,NA,NA,NA,NA,NA
2018-01-12,NA,NA,NA,NA,NA
2018-01-13,NA,NA,NA,NA,NA
2018-01-14,NA,NA,NA,NA,NA
2018-01-15,NA,NA,NA,2.8,2.8
2018-01-16,NA,NA,NA,NA,NA
2018-01-17,NA,NA,NA,NA,NA
2018-01-18,NA,NA,NA,NA,NA
2018-01-19,NA,NA,NA,NA,NA
2018-01-20,NA,NA,NA,NA,NA
2018-01-21,NA,NA,NA,NA,NA
2018-01-22,NA,NA,NA,NA,NA
2018-01-23,NA,NA,NA,NA,NA
2018-01-24,NA,NA,NA,NA,NA
2018-01-25,NA,NA,NA,NA,NA
2018-01-26,NA,NA,NA,NA,NA
2018-01-27,NA,NA,NA,NA,NA
2018-01-28,NA,NA,NA,NA,NA
2018-01-29,NA,NA,NA,NA,NA
2018-01-30,NA,NA,NA,NA,NA
2018-01-31,NA,NA,NA,NA,NA
2018-02-01,NA,NA,NA,NA,NA
2018-02-02,NA,NA,NA,NA,NA
2018-02-03,NA,NA,NA,NA,NA
2018-02-04,NA,NA,NA,NA,NA
2018-02-05,NA,NA,NA,NA,NA
2018-02-06,NA,NA,NA,NA,NA
2018-02-07,NA,NA,NA,NA,NA
2018-02-08,NA,NA,NA,NA,NA
2018-02-09,NA,NA,NA,NA,NA
2018-02-10,NA,NA,NA,NA,NA
2018-02-11,NA,NA,NA,NA,NA
2018-02-12,NA,NA,NA,NA,NA
2018-02-13,NA,NA,NA,NA,NA
2018-02-14,NA,NA,NA,NA,NA
2018-02-15,NA,NA,NA,NA,NA
2018-02-16,NA,NA,NA,NA,NA
2018-02-17,NA,NA,NA,NA,NA
2018-02-18,NA,NA,NA,NA,NA
2018-02-19,NA,NA,NA,6.1,6.1
2018-02-20,NA,NA,NA,NA,NA
2018-02-21,NA,NA,NA,NA,NA
2018-02-22,NA,NA,NA,NA,NA
2018-02-23,NA,NA,NA,NA,NA
2018-02-24,NA,NA,NA,NA,NA
2018-02-25,NA,NA,NA,NA,NA
2018-02-26,NA,NA,NA,NA,NA
2018-02-27,NA,NA,NA,NA,NA
2018-02-28,NA,NA,NA,NA,NA
2018-03-01,NA,NA,NA,NA,NA
2018-03-02,NA,NA,NA,NA,NA
2018-03-03,NA,NA,NA,NA,NA
2018-03-04,NA,NA,NA,NA,NA
2018-03-05,NA,NA,NA,NA,NA
2018-03-06,NA,NA,NA,NA,NA
2018-03-07,NA,NA,NA,NA,NA
2018-03-08,NA,NA,NA,NA,NA
2018-03-09,NA,NA,NA,NA,NA
2018-03-10,NA,NA,NA,NA,NA
2018-03-11,NA,NA,NA,NA,NA
2018-03-12,NA,NA,NA,NA,NA
2018-03-13,NA,NA,NA,NA,NA
2018-03-14,NA,NA,NA,NA,NA
2018-03-15,NA,NA,NA,NA,NA
2018-03-16,NA,NA,NA,NA,NA
2018-03-17,NA,NA,NA,NA,NA
2018-03-18,NA,NA,NA,NA,NA
2018-03-19,NA,NA,NA,6.8,6.8
2018-03-20,NA,NA,NA,NA,NA
2018-03-21,NA,NA,NA,NA,NA
2018-03-22,NA,NA,NA,NA,NA
2018-03-23,NA,NA,NA,NA,NA
2018-03-24,NA,NA,NA,NA,NA
2018-03-25,NA,NA,NA,NA,NA
2018-03-26,NA,NA,NA,NA,NA
2018-03-27,NA,NA,NA,NA,NA
2018-03-28,NA,NA,NA,NA,NA
2018-03-29,NA,NA,NA,NA,NA
2018-03-30,NA,NA,NA,NA,NA
2018-03-31,NA,NA,NA,NA,NA
2018-04-01,NA,NA,NA,NA,NA
2018-04-02,NA,NA,NA,NA,NA
2018-04-03,NA,NA,NA,NA,NA
2018-04-04,NA,NA,NA,10.1,10.1
2018-04-05,NA,NA,NA,NA,NA
2018-04-06,NA,NA,NA,NA,NA
2018-04-07,NA,NA,NA,NA,NA
2018-04-08,NA,NA,NA,NA,NA
2018-04-09,NA,NA,NA,NA,NA
2018-04-10,NA,NA,NA,9.7,9.7
2018-04-11,NA,NA,NA,NA,NA
2018-04-12,NA,NA,NA,NA,NA
2018-04-13,NA,NA,NA,NA,NA
2018-04-14,NA,NA,NA,NA,NA
2018-04-15,NA,NA,NA,NA,NA
2018-04-16,NA,NA,NA,NA,NA
2018-04-17,NA,NA,NA,NA,NA
2018-04-18,NA,NA,NA,NA,NA
2018-04-19,NA,NA,NA,NA,NA
2018-04-20,14.7933,NA,NA,NA,14.7933
2018-04-21,NA,NA,NA,NA,NA
2018-04-22,NA,NA,NA,NA,NA
2018-04-23,13.5007,NA,NA,13.3666666666667,13.5007
2018-04-24,NA,NA,NA,NA,NA
2018-04-25,NA,NA,NA,NA,NA
2018-04-26,NA,NA,NA,NA,NA
2018-04-27,NA,NA,NA,NA,NA
2018-04-28,NA,NA,NA,NA,NA
2018-04-29,NA,NA,NA,NA,NA
2018-04-30,14.1616,NA,NA,14,14.1616
2018-05-01,NA,NA,NA,NA,NA
2018-05-02,NA,NA,NA,NA,NA
2018-05-03,NA,NA,NA,NA,NA
2018-05-04,16.6785,NA,NA,NA,16.6785
2018-05-05,NA,NA,NA,NA,NA
2018-05-06,NA,NA,NA,NA,NA
2018-05-07,19.9103,NA,NA,19.7,19.9103
2018-05-08,NA,NA,NA,NA,NA
2018-05-09,NA,NA,NA,NA,NA
2018-05-10,NA,NA,NA,NA,NA
2018-05-11,20.9199,NA,NA,NA,20.9199
2018-05-12,NA,NA,NA,NA,NA
2018-05-13,NA,NA,NA,NA,NA
2018-05-14,23.5748,NA,NA,23.3,23.5748
2018-05-15,NA,NA,NA,NA,NA
2018-05-16,NA,NA,NA,NA,NA
2018-05-17,21.7405,NA,NA,NA,21.7405
2018-05-18,NA,NA,NA,NA,NA
2018-05-19,NA,NA,NA,NA,NA
2018-05-20,NA,NA,NA,NA,NA
2018-05-21,NA,NA,NA,17.8,17.8
2018-05-22,NA,NA,NA,NA,NA
2018-05-23,NA,NA,NA,NA,NA
2018-05-24,NA,NA,NA,NA,NA
2018-05-25,NA,NA,NA,NA,NA
2018-05-26,NA,NA,NA,NA,NA
2018-05-27,NA,NA,NA,NA,NA
2018-05-28,20.331,NA,NA,20.9,20.331
2018-05-29,NA,NA,NA,NA,NA
2018-05-30,20.0947,NA,NA,NA,20.0947
2018-05-31,20.8529,NA,NA,NA,20.8529
2018-06-01,NA,NA,NA,NA,NA
2018-06-02,NA,NA,NA,NA,NA
2018-06-03,NA,NA,NA,NA,NA
2018-06-04,23.1671,NA,NA,22.1,23.1671
2018-06-05,NA,NA,NA,NA,NA
2018-06-06,NA,NA,NA,NA,NA
2018-06-07,22.7822,NA,NA,NA,22.7822
2018-06-08,NA,NA,NA,NA,NA
2018-06-09,NA,NA,NA,NA,NA
2018-06-10,NA,NA,NA,NA,NA
2018-06-11,24.68,NA,NA,24.5,24.68
2018-06-12,NA,NA,NA,NA,NA
2018-06-13,NA,NA,NA,NA,NA
2018-06-14,23.1242,NA,NA,NA,23.1242
2018-06-15,NA,NA,NA,NA,NA
2018-06-16,NA,NA,NA,NA,NA
2018-06-17,NA,NA,NA,NA,NA
2018-06-18,24.4994,NA,NA,25,24.4994
2018-06-19,NA,NA,NA,NA,NA
2018-06-20,NA,NA,NA,NA,NA
2018-06-21,26.4212,NA,NA,NA,26.4212
2018-06-22,NA,NA,NA,NA,NA
2018-06-23,NA,NA,NA,NA,NA
2018-06-24,NA,NA,NA,NA,NA
2018-06-25,26.2063,NA,NA,25.7,26.2063
2018-06-26,NA,NA,NA,NA,NA
2018-06-27,NA,NA,NA,NA,NA
2018-06-28,23.8528,NA,NA,NA,23.8528
2018-06-29,NA,NA,NA,NA,NA
2018-06-30,NA,NA,NA,NA,NA
2018-07-01,NA,NA,NA,NA,NA
2018-07-02,25.5154,NA,NA,25.8,25.5154
2018-07-03,NA,NA,NA,NA,NA
2018-07-04,NA,NA,NA,NA,NA
2018-07-05,27.0201,NA,28.5166536065574,NA,28.5166536065574
2018-07-06,NA,NA,28.73967125,NA,28.73967125
2018-07-07,NA,NA,27.7835751388889,NA,27.7835751388889
2018-07-08,NA,NA,26.93544875,NA,26.93544875
2018-07-09,25.7468,NA,26.3291671527778,25.6,26.3291671527778
2018-07-10,NA,NA,26.7372641666667,NA,26.7372641666667
2018-07-11,NA,NA,26.9916430555556,NA,26.9916430555556
2018-07-12,NA,NA,27.5833661111111,NA,27.5833661111111
2018-07-13,NA,NA,27.602968125,NA,27.602968125
2018-07-14,NA,NA,27.4311752083333,NA,27.4311752083333
2018-07-15,NA,NA,27.3952336805556,NA,27.3952336805556
2018-07-16,27.2692,NA,27.673516875,27,27.673516875
2018-07-17,NA,NA,27.9550663194444,NA,27.9550663194444
2018-07-18,NA,NA,28.1774329861111,NA,28.1774329861111
2018-07-19,26.7712,NA,27.2596736805556,NA,27.2596736805556
2018-07-20,NA,NA,26.8487245138889,NA,26.8487245138889
2018-07-21,NA,NA,26.5285832638889,NA,26.5285832638889
2018-07-22,NA,NA,26.048538125,NA,26.048538125
2018-07-23,25.1816,NA,25.3769472222222,25,25.3769472222222
2018-07-24,NA,NA,25.2125660416667,NA,25.2125660416667
2018-07-25,NA,NA,25.2505540972222,NA,25.2505540972222
2018-07-26,25.3062,NA,25.0612388888889,NA,25.0612388888889
2018-07-27,NA,NA,25.695884375,NA,25.695884375
2018-07-28,NA,NA,26.4711872916667,NA,26.4711872916667
2018-07-29,NA,NA,25.9453657638889,NA,25.9453657638889
2018-07-30,NA,NA,26.0753878472222,24.8,26.0753878472222
2018-07-31,NA,NA,25.6366216666667,NA,25.6366216666667
2018-08-01,NA,NA,25.418075,NA,25.418075
2018-08-02,25.0658,NA,25.3484895833333,NA,25.3484895833333
2018-08-03,NA,NA,24.7983279861111,NA,24.7983279861111
2018-08-04,NA,NA,24.50022625,NA,24.50022625
2018-08-05,NA,NA,25.2428092361111,NA,25.2428092361111
2018-08-06,26.1238,27.0880434782609,26.0382315151515,25.8,27.0880434782609
2018-08-07,NA,27.3073333333333,26.83466125,NA,27.3073333333333
2018-08-08,NA,26.9907222222222,26.6709965277778,NA,26.9907222222222
2018-08-09,26.3115,27.1709791666667,26.8380116666667,NA,27.1709791666667
2018-08-10,26.4705,27.04375,26.7803440277778,NA,27.04375
2018-08-11,NA,27.3154652777778,27.1141098611111,NA,27.3154652777778
2018-08-12,NA,26.8920625,26.8225882638889,NA,26.8920625
2018-08-13,NA,26.5537638888889,26.3816529166667,26.2,26.5537638888889
2018-08-14,25.4828,26.036,25.6184675384615,NA,26.036
2018-08-15,NA,25.9858402777778,NA,NA,25.9858402777778
2018-08-16,26.2019,26.2139305555556,NA,NA,26.2139305555556
2018-08-17,NA,26.7478958333333,NA,NA,26.7478958333333
2018-08-18,NA,26.6259444444444,NA,NA,26.6259444444444
2018-08-19,NA,25.9923333333333,NA,NA,25.9923333333333
2018-08-20,25.8152,25.934724137931,NA,25.6,25.934724137931
2018-08-21,NA,NA,NA,NA,NA
2018-08-22,NA,NA,NA,NA,NA
2018-08-23,NA,NA,NA,NA,NA
2018-08-24,23.8242,NA,24.3922190666667,NA,24.3922190666667
2018-08-25,NA,NA,24.0072871818182,NA,24.0072871818182
2018-08-26,NA,NA,24.1774698529412,NA,24.1774698529412
2018-08-27,24.5103,25.4333243243243,24.6161480821918,24.5,25.4333243243243
2018-08-28,NA,25.541625,25.0557802459016,NA,25.541625
2018-08-29,NA,26.0315352112676,25.4124070138889,NA,26.0315352112676
2018-08-30,NA,26.653013986014,25.99465125,NA,26.653013986014
2018-08-31,NA,26.4014583333333,26.0740972916667,NA,26.4014583333333
2018-09-01,NA,26.4964545454545,26.3347824305556,NA,26.4964545454545
2018-09-02,NA,26.2267152777778,25.9897450694444,NA,26.2267152777778
2018-09-03,25.9928,26.8313146853147,26.3526138194444,25.8,26.8313146853147
2018-09-04,NA,27.1350277777778,26.7302167361111,NA,27.1350277777778
2018-09-05,NA,27.2044755244755,26.8687309722222,NA,27.2044755244755
2018-09-06,NA,27.0652361111111,26.8348124305556,NA,27.0652361111111
2018-09-07,26.5807,27.2872222222222,27.0787322916667,NA,27.2872222222222
2018-09-08,NA,26.8965416666667,26.8058030555556,NA,26.8965416666667
2018-09-09,NA,25.4016993006993,25.3438740277778,NA,25.4016993006993
2018-09-10,23.9875,24.1367272727273,24.0876621527778,23.7,24.1367272727273
2018-09-11,NA,23.7888472222222,23.72380625,NA,23.7888472222222
2018-09-12,23.7735,23.956979020979,23.8635022377622,NA,23.956979020979
2018-09-13,NA,24.7758958333333,24.5968617361111,NA,24.7758958333333
2018-09-14,NA,24.7339154929577,24.6783041666667,NA,24.7339154929577
2018-09-15,NA,24.1147202797203,24.0676083333333,NA,24.1147202797203
2018-09-16,NA,23.3944718309859,23.3561590972222,NA,23.3944718309859
2018-09-17,22.5649,22.9059787234043,22.8428261111111,22.6,22.9059787234043
2018-09-18,NA,23.2456971830986,23.1842594444444,NA,23.2456971830986
2018-09-19,NA,23.5163731343284,23.2593660294118,NA,23.5163731343284
2018-09-20,NA,23.9033006993007,23.5929234722222,NA,23.9033006993007
2018-09-21,23.8721,24.0551888111888,23.784878125,NA,24.0551888111888
2018-09-22,NA,24.6887762237762,24.4906531944444,NA,24.6887762237762
2018-09-23,NA,23.2446223776224,23.1046480555556,NA,23.2446223776224
2018-09-24,22.0204,22.5099090909091,22.4707740909091,21.9,22.5099090909091
2018-09-25,NA,21.6485384615385,21.6180009722222,NA,21.6485384615385
2018-09-26,NA,NA,21.6623079166667,NA,21.6623079166667
2018-09-27,NA,NA,21.7376545138889,NA,21.7376545138889
2018-09-28,NA,NA,21.3162415277778,NA,21.3162415277778
2018-09-29,NA,NA,21.5622549305556,NA,21.5622549305556
2018-09-30,NA,NA,21.0649897916667,NA,21.0649897916667
2018-10-01,20.8297,21.5985584415584,21.0472435416667,20.8,21.5985584415584
2018-10-02,NA,21.8920625,21.5260115972222,NA,21.8920625
2018-10-03,NA,21.951965034965,21.7405120833333,NA,21.951965034965
2018-10-04,NA,22.677,22.0196759027778,NA,22.677
2018-10-05,21.9599,22.9561041666667,22.2727071527778,NA,22.9561041666667
2018-10-06,NA,22.5406388888889,22.2419186805556,NA,22.5406388888889
2018-10-07,NA,22.799125,22.5185761111111,NA,22.799125
2018-10-08,22.8504,23.1447394366197,22.6934995833333,22.2,23.1447394366197
2018-10-09,NA,23.2447552447552,22.897575,NA,23.2447552447552
2018-10-10,NA,22.6750625,22.522275,NA,22.6750625
2018-10-11,NA,21.9938958333333,21.9327734027778,NA,21.9938958333333
2018-10-12,NA,19.9098125,19.8077945138889,NA,19.9098125
2018-10-13,NA,18.7454685314685,18.6893684722222,NA,18.7454685314685
2018-10-14,NA,17.8101188811189,17.7767920833333,NA,17.8101188811189
2018-10-15,17.3319,17.4568461538462,17.3609290972222,17.2,17.4568461538462
2018-10-16,NA,17.6161971830986,17.4993729166667,NA,17.6161971830986
2018-10-17,NA,17.2534895104895,17.2201327777778,NA,17.2534895104895
2018-10-18,NA,16.7723333333333,16.7761825694444,NA,16.7723333333333
2018-10-19,15.879,15.9566293706294,16.0517695138889,NA,15.9566293706294
2018-10-20,NA,15.93475,16.0288897222222,NA,15.93475
2018-10-21,NA,15.1011048951049,15.2768329861111,15.3,15.1011048951049
2018-10-22,14.3858,14.2921048951049,14.4357498611111,14.2,14.2921048951049
2018-10-23,NA,14.0389513888889,14.0237657638889,NA,14.0389513888889
2018-10-24,NA,14.0266126760563,14.0069411805556,NA,14.0266126760563
2018-10-25,NA,13.5050559440559,13.4864769444444,NA,13.5050559440559
2018-10-26,NA,12.9826056338028,12.9693866666667,NA,12.9826056338028
2018-10-27,NA,12.6737986111111,12.63948875,NA,12.6737986111111
2018-10-28,NA,12.3408958333333,12.3233727777778,NA,12.3408958333333
2018-10-29,12.0927,12.3967902097902,12.3753995833333,12.4,12.3967902097902
2018-10-30,NA,12.1945034965035,12.1656182638889,NA,12.1945034965035
2018-10-31,NA,12.3686241134752,12.3420942361111,NA,12.3686241134752
2018-11-01,NA,12.698006993007,12.6124075694444,NA,12.698006993007
2018-11-02,12.5746,12.9976879432624,12.9349886111111,NA,12.9976879432624
2018-11-03,NA,12.8516267605634,12.8281407638889,NA,12.8516267605634
2018-11-04,NA,12.2139652777778,12.1938990972222,NA,12.2139652777778
2018-11-05,NA,12.4061118881119,12.3678592361111,NA,12.4061118881119
2018-11-06,NA,12.4466312056738,12.40874625,NA,12.4466312056738
2018-11-07,12.933,12.6595902777778,12.638095,NA,12.6595902777778
2018-11-08,NA,12.5422291666667,12.5073642361111,NA,12.5422291666667
2018-11-09,NA,12.1809583333333,12.1683415972222,NA,12.1809583333333
2018-11-10,NA,11.7174652777778,11.7075510416667,NA,11.7174652777778
2018-11-11,NA,10.8967152777778,10.8853639583333,NA,10.8967152777778
2018-11-12,NA,10.1468541805556,10.1388050486111,NA,10.1468541805556
2018-11-13,9.7441,9.79760841958042,9.79728465277778,NA,9.79760841958042
2018-11-14,NA,9.43388190972222,9.4303733125,NA,9.43388190972222
2018-11-15,NA,8.88948947552448,8.89177360416667,NA,8.88948947552448
2018-11-16,NA,8.49974831468531,8.48513220138889,NA,8.49974831468531
2018-11-17,NA,8.41947917361111,8.38234672916667,NA,8.41947917361111
2018-11-18,NA,8.10662934265734,8.09561645833333,NA,8.10662934265734
2018-11-19,8.1398,8.30668939393939,8.29131137121212,8.1,8.30668939393939
2018-11-20,NA,8.7244615034965,8.69826822916667,NA,8.7244615034965
2018-11-21,NA,8.39707701398601,8.40672958333333,NA,8.39707701398601
2018-11-22,NA,8.13474130769231,8.14394305555555,NA,8.13474130769231
2018-11-23,NA,7.64173611111111,7.65628845833333,NA,7.64173611111111
2018-11-24,NA,7.27715972222222,7.29512908333333,NA,7.27715972222222
2018-11-25,NA,7.08748591549296,7.09507727083333,NA,7.08748591549296
2018-11-26,NA,7.04482517482518,7.04253885416667,NA,7.04482517482518
2018-11-27,NA,6.74438461538462,6.77122938194444,NA,6.74438461538462
2018-11-28,NA,6.0364965034965,6.069647625,NA,6.0364965034965
2018-11-29,NA,5.45066433566434,5.47104661111111,NA,5.45066433566434
2018-11-30,NA,5.71965492957747,5.72531548611111,NA,5.71965492957747
2018-12-01,NA,5.99295804195804,6.00980375694444,NA,5.99295804195804
2018-12-02,NA,5.87534027777778,5.87465706944444,NA,5.87534027777778
2018-12-03,NA,6.03811188811189,6.05897795833333,NA,6.03811188811189
2018-12-04,NA,5.95509090909091,5.97964239583333,NA,5.95509090909091
2018-12-05,NA,5.74392307692308,5.77727714583333,NA,5.74392307692308
2018-12-06,4.8959,5.41527272727273,5.44167825694444,NA,5.41527272727273
2018-12-07,NA,5.18061538461538,5.21167475694444,NA,5.18061538461538
2018-12-08,NA,5.0231958041958,5.04781634722222,NA,5.0231958041958
2018-12-09,NA,4.44718181818182,4.48267740277778,NA,4.44718181818182
2018-12-10,NA,3.68088811188811,3.73451100694444,NA,3.68088811188811
2018-12-11,NA,3.3128041958042,3.37801545833333,NA,3.3128041958042
2018-12-12,NA,3.00195804195804,3.09277723611111,NA,3.00195804195804
2018-12-13,NA,3.09546527777778,3.15998582638889,NA,3.09546527777778
2018-12-14,NA,3.23839160839161,3.26697471527778,NA,3.23839160839161
2018-12-15,NA,3.64861267605634,3.67634235416667,NA,3.64861267605634
2018-12-16,NA,4.498,4.5016251875,NA,4.498
2018-12-17,4.5274,4.66280158730159,4.688947,4.6,4.66280158730159
2018-12-18,NA,4.79204964539007,4.82308851388889,NA,4.79204964539007
2018-12-19,NA,4.67984722222222,4.70421895138889,NA,4.67984722222222
2018-12-20,NA,4.75316901408451,4.77367140277778,NA,4.75316901408451
2018-12-21,NA,5.21051388888889,5.20618854166667,NA,5.21051388888889
2018-12-22,NA,5.65408333333333,5.67589961805556,NA,5.65408333333333
2018-12-23,NA,5.30983333333333,5.33061700694444,NA,5.30983333333333
2018-12-24,NA,5.27159027777778,5.30147613194444,NA,5.27159027777778
2018-12-25,NA,5.18055555555556,5.20294609722222,NA,5.18055555555556
2018-12-26,NA,4.98173758865248,5.01748250694444,NA,4.98173758865248
2018-12-27,NA,4.83300704225352,4.85552823611111,NA,4.83300704225352
2018-12-28,NA,5.03568531468532,5.03961091666667,NA,5.03568531468532
2018-12-29,NA,5.531125,5.547148125,NA,5.531125
2018-12-30,NA,5.87263888888889,5.88155679166667,NA,5.87263888888889
2018-12-31,NA,5.954875,5.90475690277778,NA,5.954875
2019-01-01,NA,6.43698611111111,6.39354955555556,NA,6.43698611111111
2019-01-02,NA,6.50725757575758,6.50444490441176,NA,6.50725757575758
2019-01-03,NA,6.42361971830986,6.43715065972222,NA,6.42361971830986
2019-01-04,NA,6.31488888888889,6.32605394444444,NA,6.31488888888889
2019-01-05,NA,6.33892307692308,6.35867597916667,NA,6.33892307692308
2019-01-06,NA,6.2695,6.28909925694444,NA,6.2695
2019-01-07,NA,6.0955,6.11911025,NA,6.0955
2019-01-08,NA,6.01218309859155,6.02734177777778,NA,6.01218309859155
2019-01-09,NA,5.98995833333333,6.01866783333333,NA,5.98995833333333
2019-01-10,NA,5.4895034965035,5.53357988888889,NA,5.4895034965035
2019-01-11,NA,4.54177083333333,4.58776509027778,NA,4.54177083333333
2019-01-12,NA,4.22809090909091,4.25714955555556,NA,4.22809090909091
2019-01-13,NA,3.68833333333333,3.74694076388889,NA,3.68833333333333
2019-01-14,NA,3.43638888888889,3.48671998611111,NA,3.43638888888889
2019-01-15,NA,3.45032857142857,3.50056124822695,NA,3.45032857142857
2019-01-16,NA,3.29085211267606,3.34396824305556,NA,3.29085211267606
2019-01-17,NA,3.27592957746479,3.34217681944444,NA,3.27592957746479
2019-01-18,NA,3.42685416666667,3.4722035,NA,3.42685416666667
2019-01-19,NA,3.44627083333333,3.48228024305556,NA,3.44627083333333
2019-01-20,NA,3.54940277777778,3.59403688888889,NA,3.54940277777778
2019-01-21,NA,2.43448951048951,2.50763040277778,2.4,2.43448951048951
2019-01-22,NA,1.93689583333333,2.00357266666667,NA,1.93689583333333
2019-01-23,NA,2.3466875,2.44483746527778,NA,2.3466875
